,Unnamed: 0,Unnamed: 0.1,sourceName,double,speed,length
232,232,7311,Parkinsons,0.318,3.265926986,29.92125984
233,233,7312,Parkinsons,0.317,2.639584825,24.40944882
234,234,7313,Parkinsons,0.311,2.930386543,27.16535433
235,235,7314,Parkinsons,0.336,2.818539728,26.77165354
236,236,7315,Parkinsons,0.326,2.8856478169999997,27.55905512
237,237,7316,Parkinsons,0.337,2.281675018,23.62204724
238,238,7317,Parkinsons,0.307,2.482999284,24.80314961
239,239,7318,Parkinsons,0.317,2.639584825,25.19685039
240,240,7319,Parkinsons,0.298,2.125089477,22.44094488
241,241,7320,Parkinsons,0.322,2.0803507519999997,22.04724409
242,242,7321,Parkinsons,0.34299999999999997,2.2369362919999998,23.22834646
243,243,7322,Parkinsons,0.33299999999999996,2.550107373,24.80314961
244,244,7323,Parkinsons,0.319,2.393521832,25.19685039
245,245,7324,Parkinsons,0.297,1.9908733,18.8976378
246,246,7325,Parkinsons,0.311,1.61059413,17.71653543
247,247,7326,Parkinsons,0.311,2.37115247,22.44094488
248,248,7327,Parkinsons,0.294,1.811918397,20.07874016
249,249,7328,Parkinsons,0.29,2.37115247,25.19685039
250,250,7329,Parkinsons,0.315,2.326413744,23.22834646
251,251,7330,Parkinsons,0.304,2.3040443809999998,28.74015748
